Name,freq 
Heather,11
June,26
Patti,32
Phyllis,35
Rebecca,29
Tracy,25
Andrea,11
Anita,23
Erin,10
Jill,44
Jocelyn,34
Laureen,48
Louise,23
Marie,30
Becky,7
Betty,16
Dorothy,42
Evelyn,33
Gwen,38
Gwendolyn,26
Jody,30
Marilyn,40
Pauline,8
Pearl,17
Regina,6
Sheila,13
Sherry,32
Sheryl,30
Suzanne,11
April,6
Jane,44
Jean,36
Lorna,15
Maria,34
Penny,18
Yvonne,12
Anna,25
Avis,33
Carole,8
Connie,38
Dale,20
Dana,12
Elaine,34
Gale,37
Gloria,41
Holly,19
Jeri,36
Jo,14
Lani,48
Lorraine,9
Rhonda,27
Rochelle,13
Rose,4
Terri,4
Aileen,36
Allison,11
Charlotte,39
Charmaine,7
Francine,2
Geraldine,27
Lynette,48
Mona,4
Monica,4
Rita,35
Roxane,23
Sally,44
Sandy,27
Virginia,12
Bernadine,17
Danette,42
Doris,39
Edna,37
Gay,45
Georgette,25
Gina,21
Glenda,11
Heidi,39
Janis,3
Jeanne,24
Lauren,39
Lillian,9
Loriann,9
Marjorie,31
Marlene,41
Maryann,18
Melanie,48
Melinda,3
Melissa,4
Norine,23
Paulette,19
Rene,5
Sarah,44
Sharlene,5
Stacey,8
Teri,29
Tina,42
Angela,33
Beth,27
Dianne,22
Eileen,35
Henrietta,2
Jacqueline,1
Jayne,28
Joni,46
Juanita,10
Laverne,15
Leeann,21
Leona,38
Lorrie,16
Luana,22
Merle,6
Myrna,42
Norma,42
Priscilla,40
Stacy,40
Sylvia,5
Vicky,28
Adele,2
Antoinette,35
Belinda,13
Blossom,6
Candace,48
Cathleen,33
Celeste,22
Desiree,26
Dolores,43
Emily,12
Geri,31
Harriet,20
Hazel,20
Helene,27
Hope,33
Jodi,22
Kay,9
Lee,24
Lorene,42
Lucille,6
Lydia,39
Maureen,19
Nanette,30
Noreen,7
Rae,12
Robyn,22
Ruby,6
Tanya,28
Toni,19
Verna,44
Violet,38
Amanda,3
Cheri,17
Cherylann,16
Daphne,5
Eleanor,27
Esther,19
Eva,27
Florence,16
Jackie,19
Kerry,21
Liane,11
Lynda,26
Marcia,39
Martha,33
Miriam,23
Nina,45
Nora,11
Rowena,31
Shari,13
Tracey,44
Vivian,42
Yolanda,5
Carla,5
Carlene,45
Cecilia,46
Christina,24
Clara,17
Claudette,29
Edwina,3
Fay,1
Jasmine,34
Jenny,40
Jolene,47
Josephine,39
Julia,10
Karin,37
Lea,11
Leigh,42
Lorena,25
Loretta,38
Madeline,48
Mae,15
Malia,33
Marla,14
Marsha,27
Nalani,33
Nani,20
Noelani,35
Patty,45
Raenette,5
Sheri,9
Stella,9
Sue,2
Susanne,2
Therese,40
Venus,26
Veronica,27
Susan,32
Donna,27
Karen,34
Lori,36
Debra,5
Linda,3
Mary,37
Lisa,19
Kathleen,41
Brenda,4
Sandra,16
Cheryl,48
Patricia,39
Sharon,40
Cynthia,19
Pamela,32
Elizabeth,45
Carol,30
Deborah,21
Debbie,32
Cindy,38
Ann,42
Janice,24
Tammy,44
Valerie,18
Darlene,12
Laura,37
Wendy,29
Laurie,21
Kathy,1
Barbara,13
Diane,5
Gail,4
Lynn,14
Joyce,40
Julie,1
Katherine,2
Denise,40
Michelle,29
Teresa,44
Dawn,16
Margaret,41
Theresa,30
Christine,11
Colleen,18
Stephanie,4
Catherine,26
Cathy,7
Jan,40
Janet,10
Terri,38
Marie,34
Annette,8
Diana,13
Joanne,46
Nancy,4
Renee,39
Robin,29
Bonnie,41
Carolyn,17
Doreen,29
Joy,5
Roxanne,24
Amy,11
Kelly,40
Vanessa,5
Kim,3
Ruth,33
Virginia,37
Wanda,26
Joan,25
June,32
Yvonne,34
Gayle,30
Jill,46
Leslie,28
Lynne,44
Iris,36
Jennifer,39
Roberta,48
Anna,2
Bernadette,47
Francine,9
Gloria,9
Jean,27
Kimberly,5
Melissa,11
Paula,7
Ramona,5
Terry,38
Beverly,7
Charlene,48
Judy,39
Lorraine,39
Melanie,47
Naomi,39
Rose,12
Dana,33
Dorothy,34
Joann,40
Julia,43
Kathryn,30
Natalie,15
Rhonda,27
Shirley,13
Tina,17
Audrey,42
Bernadine,36
Ellen,29
Faith,8
Lorna,18
Monica,4
Rebecca,9
Alison,42
Arlene,1
Irene,21
Jamie,24
Liane,7
Lynette,22
Marlene,32
Nadine,8
Noreen,37
Rene,33
Angela,31
Erin,2
Frances,30
Jane,27
Leilani,34
Loriann,16
Marilyn,19
Martha,23
Maxine,47
Pearl,1
Phyllis,7
Suzanne,8
Alice,1
April,18
Claire,3
Fay,38
Grace,33
Joni,5
Lani,34
Maureen,37
Peggy,13
Rachel,47
Regina,12
Alicia,38
Anita,24
Anne,41
Caroline,24
Charmaine,42
Debora,47
Gale,33
Melinda,4
Norma,15
Sherry,11
Teri,40
Carla,10
Carrie,4
Connie,23
Evelyn,1
Florence,2
Helen,26
Jacqueline,43
Leona,1
Lois,5
Sheila,35
Tanya,40
Tracy,4
Veronica,13
Vicki,45
Yvette,30
Bernice,33
Elaine,42
Kay,4
Laureen,7
Laverne,22
Maryann,46
Michele,31
Miriam,21
Sarah,38
Tamra,40
Victoria,42
Aileen,30
Bridget,4
Carole,38
Claudia,43
Colette,47
Corinne,8
Edna,30
Eileen,21
Faye,21
Gay,22
Gwendolyn,20
Jo,7
Jody,12
Judith,46
Lydia,24
Mona,24
Rita,9
Rosemary,21
Sally,40
Sheryl,9
Sonya,24
Stacy,1
Yolanda,40
Andrea,20
Arleen,20
Belinda,3
Celeste,37
Desiree,9
Doris,42
Harriet,7
Heidi,14
Joycelyn,41
Juanita,7
Lauren,40
Lee,25
Lenora,5
Mae,2
Pauline,23
Priscilla,19
Rosemarie,46
Sue,12
Toni,41
Verna,1
Antoinette,15
Beryl,14
Betty,22
Billie,16
Candace,25
Charlotte,35
Clarice,17
Deanna,39
Dianne,30
Edith,21
Esther,45
Eva,29
Georgette,16
Ginger,31
Gwen,22
Holly,42
Ivy,5
Jackie,41
Janis,8
Jocelyn,8
Jodi,43
Lillian,15
Lily,45
Louise,26
Lynda,36
Marian,17
Marjorie,38
Myra,27
Patsy,27
Patti,23
Paulette,35
Roxane,41
Sandy,46
Sheri,16
Tami,22
Adele,47
Alma,34
Cathleen,25
Christina,31
Clara,28
Deidre,32
Dolores,43
Dorene,7
Emily,14
Geraldine,13
Gina,26
Jeanette,10
Jeanne,20
Jeri,27
Josephine,6
Loretta,5
Maile,12
Pam,2
Pat,47
Penny,21
Robyn,2
Rowena,3
Ruby,18
Shawn,10
Shelley,44
Stacey,16
Sylvia,47
Tamara,13
Vickie,42
Adrienne,46
Allison,12
Angeline,37
Annie,41
Becky,9
Bertha,9
Beth,17
Blossom,44
Carleen,28
Carmela,32
Celia,41
Claudette,32
Coleen,46
Constance,14
Corrine,18
Eleanor,44
Ernestine,8
Estelle,10
Gladys,45
Helene,48
Hope,30
Jade,31
Jana,33
Jennie,35
Jessie,17
Joslyn,11
Lana,31
Leann,12
Leigh,21
Leimomi,34
Lila,26
Lorene,32
Lorrie,36
Luana,20
Lynnette,28
Madeline,28
Marcia,12
Maria,35
Marisa,7
Marsha,22
May,48
Melody,23
Merle,9
Mildred,27
Moana,19
Myrna,47
Nora,13
Patty,32
Rae,39
Raynette,47
Rhoda,13
Sara,37
Suzan,34
Terrie,12
Thelma,13
Trina,6
Trudy,47
Vicky,15
Susan,13
Donna,10
Karen,17
Sandra,14
Lisa,18
Lori,24
Linda,43
Mary,29
Cynthia,13
Laurie,13
Patricia,36
Debra,29
Cheryl,38
Brenda,38
Laura,17
Sharon,4
Tammy,33
Wendy,10
Julie,41
Cindy,18
Deborah,20
Kathleen,15
Valerie,1
Carol,27
Elizabeth,7
Pamela,29
Barbara,8
Robin,19
Teresa,33
Darlene,47
Debbie,16
Annette,37
Lynn,5
Kathy,41
Tracy,47
Catherine,31
Janice,25
Ann,6
Denise,17
Diane,44
Colleen,32
Renee,4
Charlene,2
Gail,45
Kimberly,28
Michelle,6
Roxanne,7
Theresa,6
Joyce,8
Stephanie,2
Kelly,18
Janet,10
Joann,1
Nancy,43
Amy,4
Jill,35
Joy,15
Irene,8
Jennifer,28
Margaret,12
Carolyn,46
Cathy,1
Christine,6
Iris,22
Jamie,44
Kim,3
Melanie,40
Terri,44
Lorna,15
Faith,8
Leslie,25
Ruth,41
Diana,48
Doreen,18
Regina,2
Terry,25
Joanne,30
Melissa,43
Tina,31
Alison,11
Audrey,20
Jan,41
Suzanne,26
Carla,39
Dawn,2
Michele,15
Paula,15
Sherry,37
Bonnie,46
Elaine,10
Katherine,15
Marie,31
Ramona,31
Rebecca,13
Andrea,33
Ellen,9
Francine,10
Grace,42
Marilyn,4
Carrie,44
Frances,24
Lynne,46
Nadine,16
Virginia,41
Angela,13
Anita,21
April,28
Faye,20
Jane,7
Judy,35
Lani,40
Lynette,1
Naomi,16
Sheila,19
Shirley,14
Anne,18
Beverly,29
Claire,16
Evelyn,5
Joan,39
Loriann,3
Maria,33
Monica,39
Roberta,12
Yvonne,48
Anna,40
Kathryn,48
Leilani,45
Lois,23
Teri,37
Victoria,33
Wanda,2
Bernadette,5
Esther,39
Gayle,18
Helen,20
Jean,27
Joni,36
June,30
Leona,27
Melody,43
Natalie,6
Rose,19
Verna,4
Celeste,45
Corinne,34
Dana,5
Gloria,24
Jacqueline,23
Janine,34
Jody,43
Laverne,5
Lorraine,32
Penny,28
Phyllis,34
Rhonda,34
Arlene,30
Christina,8
Gwen,34
Jeanne,20
Lydia,29
Myra,4
Raynette,43
Rene,38
Stacy,13
Vanessa,24
Beth,34
Betty,48
Danette,3
Deanna,26
Desiree,27
Geraldine,3
Holly,12
Maureen,43
Melinda,37
Norma,26
Rosemary,14
Sally,39
Aileen,5
Candace,45
Charlotte,15
Connie,14
Dale,18
Debora,15
Edwina,7
Eleanor,9
Erin,20
Gina,13
Ginger,1
Jackie,47
Jeri,45
Kay,45
Lee,34
Leeann,13
Mae,22
Maile,31
Marlene,11
Marsha,11
Nanette,23
Rita,22
Sandy,45
Shari,18
Sherri,32
Veronica,8
Alice,42
Alicia,30
Carmen,24
Carole,47
Cecilia,34
Charmaine,45
Doris,25
Dorothy,47
Gay,26
Gwendolyn,2
Jodi,19
Josephine,44
Liane,24
Loretta,46
Peggy,37
Ruby,5
Sarah,25
Shelly,37
Tanya,36
Vicki,36
Vivian,48
Belinda,7
Gale,39
Jeannette,23
Jo,3
Julia,2
Laureen,30
Leila,44
Louise,15
Lucy,14
Malia,21
Nora,3
Pauline,37
Rosemarie,48
Sabrina,4
Sonya,8
Sylvia,1
Tami,3
Tammie,36
Toni,47
Abigail,2
Blossom,43
Caroline,44
Cathleen,10
Cheri,45
Dee,36
Edith,1
Fay,42
Florence,3
Georgette,17
Geri,7
Glenda,22
Jeanette,16
Johanna,43
Jolene,40
Judith,9
Karin,46
Lauren,32
Leigh,5
Lillian,34
Loreen,29
Lucille,40
Martha,34
Maryann,18
Mona,16
Paulette,42
Renette,6
Roxane,12
Shawn,2
Sheryl,27
Stella,40
Vera,8
Yolanda,37
Yvette,2
Agnes,37
Aimee,26
Alberta,37
Amber,21
Annie,14
Colette,21
Crystal,19
Daisy,25
Dianne,26
Dora,34
Eileen,42
Elsie,22
Georgiana,1
Gretchen,46
Hope,6
Ingrid,20
Jennie,36
Jocelyn,46
Kellie,36
Lauri,38
Laurieann,1
Lena,29
Lorrie,28
Luana,9
Lynnette,37
Marjorie,23
Misty,37
Patrice,34
Patti,36
Priscilla,3
Rae,33
Ronda,21
Tamara,46
Terrie,23
Thalia,22
Tracey,14
Violet,46
Lisa,29
Donna,43
Lori,2
Susan,11
Mary,9
Sandra,34
Karen,27
Deborah,47
Cheryl,40
Linda,7
Laurie,12
Wendy,36
Cynthia,1
Sharon,4
Patricia,14
Tammy,7
Elizabeth,31
Debra,39
Laura,32
Kathleen,40
Carol,22
Tracy,43
Cindy,9
Denise,44
Diane,21
Valerie,23
Brenda,10
Pamela,30
Julie,32
Robin,30
Michelle,28
Stephanie,22
Teresa,6
Ann,22
Debbie,30
Janice,27
Kathy,1
Lynn,34
Tina,16
Barbara,20
Kimberly,46
Catherine,12
Jacqueline,39
Roxanne,29
Christine,46
Joann,35
Terri,46
Cathy,7
Dawn,12
Iris,27
Kim,15
Nancy,8
Renee,24
Jennifer,39
Joy,27
Margaret,26
Diana,19
Gail,22
Jamie,41
Kelly,40
Angela,17
Janet,8
Leilani,33
Suzanne,26
Theresa,27
Amy,26
Carolyn,19
Leslie,6
Jan,1
Judy,10
Terry,20
Annette,29
Katherine,13
Nadine,42
Colleen,3
Bernadette,16
Joyce,9
Shari,9
Beverly,16
Claire,5
Darlene,8
Gayle,2
Helen,22
Bonnie,27
Jill,18
Melanie,11
Natalie,33
Paula,17
Roberta,35
Shirley,8
April,16
Charlene,27
Michele,16
Ramona,40
Vanessa,8
Faith,37
Jane,21
Joan,22
June,44
Lani,2
Sherry,19
Victoria,20
Alison,6
Anna,7
Anne,5
Lynne,21
Melissa,41
Rebecca,7
Ruth,46
Sheila,47
Sheryl,26
Teri,30
Doreen,29
Heather,24
Heidi,13
Joanne,28
Joni,21
Loriann,9
Naomi,17
Sarah,32
Toni,45
Andrea,35
Candace,27
Carla,15
Connie,12
Corinne,30
Jody,45
Lillian,5
Lois,43
Marie,13
Marilyn,35
Arlene,7
Carrie,17
Charmaine,39
Dana,24
Francine,18
Gina,47
Janine,44
Jodi,23
Kathryn,24
Malia,17
Rene,30
Rose,2
Eileen,38
Evelyn,16
Frances,19
Judith,4
Leona,4
Lorraine,6
Monica,1
Norma,42
Phyllis,25
Regina,32
Yvette,22
Yvonne,3
Alice,18
Ellen,9
Grace,13
Gwen,29
Jackie,39
Lauren,9
Lynette,42
Maureen,36
Penny,9
Rhonda,46
Sylvia,43
Anita,2
Caroline,20
Elaine,46
Esther,6
Faye,42
Gloria,36
Irene,26
Jean,30
Juanita,8
Leeann,22
Liane,12
Maria,15
Noreen,35
Pauline,41
Robyn,5
Sally,45
Tracey,18
Allison,45
Antoinette,35
Arleen,43
Belinda,23
Beth,47
Christina,18
Colette,31
Deanna,9
Doris,14
Florence,26
Jeanne,39
Jessica,1
Josephine,29
Julia,26
Laverne,1
Lee,45
Lorna,17
Marian,19
Marlene,27
Melinda,33
Rochelle,31
Rosemary,22
Sandy,10
Shelley,39
Tamara,27
Aileen,46
Audrey,34
Bernadine,26
Bernice,41
Corina,4
Daphne,6
Ginger,46
Jessie,14
Lianne,2
Marjorie,31
Martha,27
Mavis,11
Melody,28
Mildred,40
Myra,7
Shelly,8
Sherrie,17
Stacey,36
Vicki,7
Wanda,12
Avis,46
Cecilia,40
Charlotte,29
Claudia,47
Corinna,4
Danielle,4
Desiree,44
Dorene,40
Dorothy,15
Eva,30
Gay,3
Geraldine,32
Holly,20
Marcia,39
Nanette,35
Peggy,20
Priscilla,20
Sheri,39
Stacy,47
Sue,12
Tammie,21
Vera,11
Vivian,7
Abigail,22
Betty,36
Celeste,13
Celia,33
Christy,26
Danette,35
Debora,12
Edwina,18
Eunice,13
Fay,40
Genevieve,21
Georgette,28
Iwalani,25
Jade,15
Jo,35
Jocelyn,32
Juliet,17
Lydia,10
Lynda,15
Maile,14
Mona,16
Nalani,14
Nina,24
Patti,45
Paulette,38
Pearl,21
Raynette,9
Rowena,21
Sherri,42
Sonya,37
Veronica,15
Winona,30
Yolanda,38
Ada,37
Becky,2
Betsy,31
Bridget,25
Carleen,33
Cassandra,19
Cherie,41
Clarice,36
Corrina,14
Crystal,20
Dale,21
Darnell,17
Deanne,9
Dianne,43
Dora,36
Eleanor,38
Elsie,6
Emma,43
Erin,17
Germaine,17
Gretchen,47
Ida,43
Ivy,29
Jasmine,45
Jennie,6
Joanna,8
Jodie,1
Jolene,34
Kay,15
Kelley,34
Kellie,13
Kimberley,39
Lana,9
Leah,11
Leanne,35
Leigh,44
Lena,37
Lily,36
Lolita,11
Luann,28
Lucy,18
Lynnette,27
Maryjane,41
Marylou,31
Nora,1
Rhoda,19
Sonia,18
Stella,11
Susie,18
Suzette,45
Tanya,13
Therese,27
Tracie,26
Venus,40
Verna,45
Violet,27
Lisa,4
Karen,20
Donna,1
Susan,44
Lori,10
Linda,20
Deborah,6
Mary,45
Cheryl,5
Sandra,6
Sharon,18
Patricia,10
Michelle,32
Cynthia,24
Debbie,36
Tammy,1
Elizabeth,20
Kathleen,11
Debra,7
Renee,45
Wendy,15
Kathy,4
Cindy,41
Kimberly,28
Valerie,5
Laura,31
Tracy,41
Laurie,46
Darlene,44
Pamela,6
Teresa,3
Kelly,27
Carol,1
Barbara,33
Janice,48
Lynn,45
Brenda,30
Christine,43
Diane,45
Denise,20
Julie,36
Stephanie,30
Jennifer,14
Nancy,37
Annette,26
Theresa,34
Catherine,38
Ann,32
Colleen,4
Joann,16
Margaret,43
Diana,24
Robin,38
Tina,12
Jill,6
Joy,39
Michele,25
Carolyn,15
Dawn,19
Terri,27
Angela,42
Kim,40
Naomi,3
Cathy,4
Charlene,48
Sheila,24
Gail,43
Jacqueline,12
Janet,28
Shari,15
Doreen,10
Jamie,46
Joan,15
Melanie,48
Suzanne,7
Jan,32
Joyce,30
Lynne,36
Rhonda,35
Yvonne,18
Corinne,44
Iris,31
Joanne,24
Lorna,13
Maria,35
Marie,48
June,30
Katherine,1
Marilyn,41
Roxanne,39
Shelly,46
Judy,45
Leilani,19
Lynette,10
Melissa,26
Ramona,4
Rebecca,18
Rose,16
Ruth,15
Sherry,24
Vanessa,23
Alison,25
Amy,34
Bernadette,48
Frances,31
Irene,35
Leslie,27
Sarah,40
Sherri,5
Sheryl,25
Beverly,18
Carla,34
Carrie,36
Gina,6
Kathryn,29
Marlene,8
Melinda,48
Norma,45
Regina,22
Robyn,18
Teri,22
Terry,36
Anne,40
Christina,24
Desiree,32
Evelyn,40
Joni,35
Nadine,23
Paula,9
Shirley,40
Alicia,32
Betty,1
Dorothy,6
Esther,48
Jean,10
Julia,43
Lani,22
Lorraine,18
Phyllis,3
Victoria,39
Wanda,4
Gayle,14
Heidi,33
Lois,25
Loriann,25
Virginia,6
Alice,9
Allison,32
Andrea,22
Dana,12
Edna,24
Elaine,15
Faye,9
Malia,46
Natalie,48
Sandy,4
Stacy,45
Tanya,8
Aileen,43
Anita,11
Arlene,25
Bonnie,19
Carmen,29
Dale,47
Danielle,13
Gloria,13
Grace,20
Josephine,11
Kellie,25
Peggy,17
Raynette,43
Sheri,26
Tracey,32
Belinda,46
Jessica,12
Jody,22
Marsha,16
Patti,27
Rochelle,17
Shawn,43
Shelley,46
Tami,16
Antoinette,40
Audrey,26
Connie,43
Deanna,32
Heather,24
Jeanne,48
Judith,10
Leona,42
Lillian,45
Maile,16
Martha,40
Maureen,6
Rachel,33
Rita,29
Roberta,42
Suzette,24
Veronica,26
Carole,18
Charmaine,8
Claire,2
Cora,18
Corinna,45
Crystal,21
Daphne,45
Debora,14
Ellen,21
Erin,45
Faith,23
Florence,39
Holly,23
Jane,36
Kay,44
Lei,15
Melody,39
Noreen,38
Rene,5
Verna,14
Yvette,23
April,7
Caroline,43
Charlotte,15
Gay,37
Geraldine,43
Helen,44
Laureen,32
Laurel,11
Lianne,23
Lydia,40
Rowena,2
Vicki,28
Vivian,32
Bernice,13
Beth,15
Cecilia,42
Danette,25
Francine,13
Gwendolyn,37
Jackie,7
Janine,30
Jeanette,19
Jennie,17
Jo,40
Laverne,21
Lee,3
Lorrie,36
Luana,10
Marcia,28
Mari,48
Maryann,39
Miriam,36
Monica,27
Myra,11
Myrna,44
Patrice,32
Patty,40
Pauline,15
Sonya,43
Tammie,3
Terrie,40
Toni,2
Tracie,10
Agnes,48
Anna,7
Arleen,7
Dianne,30
Elena,30
Fay,42
Germaine,28
Ginger,18
Hannah,35
Henrietta,8
Jade,30
Jocelyn,44
Jodi,33
Lauren,14
Leah,48
Leanne,2
Leeann,9
Leila,39
Liane,4
Louise,10
Marianne,46
Marjorie,29
Marla,31
Mildred,31
Mona,48
Nanette,36
Penny,7
Roxane,3
Sally,47
Sharlene,11
Stella,37
Tamara,24
Violet,38
Yolanda,15
Zelda,46
Adele,3
Avis,34
Bernadine,23
Bridget,40
Candace,44
Carlene,11
Cherie,5
Daisy,47
Darnell,16
Doris,35
Edwina,47
Eleanor,31
Gordean,8
Hope,37
Ida,38
Jessie,12
Joanna,38
Juanita,6
Juliet,35
Karin,41
Kelli,2
Laurieann,35
Leann,36
Lola,1
Lucy,11
Lynnette,16
Marcella,1
Marian,8
May,3
Nina,16
Nora,33
Norine,44
Paige,12
Paulette,35
Pearl,2
Rosemary,42
Ruby,46
Sara,18
Selina,48
Serena,10
Stacey,25
Sue,21
Tania,42
Tonya,35
Trina,10
Lisa,34
Karen,16
Lori,13
Susan,32
Mary,4
Sandra,43
Donna,2
Cynthia,38
Cheryl,33
Tammy,44
Deborah,1
Michelle,2
Kathleen,37
Linda,27
Patricia,11
Laura,42
Sharon,9
Tracy,37
Elizabeth,26
Kimberly,5
Renee,5
Laurie,19
Lynn,25
Debra,8
Wendy,22
Denise,38
Pamela,42
Christine,33
Michele,29
Diane,47
Stephanie,20
Teresa,21
Darlene,36
Janice,28
Paula,38
Valerie,8
Brenda,8
Cindy,28
Robin,36
Kathy,3
Kelly,22
Angela,15
Barbara,18
Carol,34
Julie,45
Catherine,41
Margaret,5
Nancy,14
Tina,24
Roxanne,31
Gail,19
Jill,2
Melissa,7
Jennifer,40
Joann,5
Joy,28
Carolyn,46
Dawn,4
Annette,1
Charlene,17
Colleen,3
Debbie,33
Terri,27
Joan,42
Leilani,26
Sheila,6
Doreen,18
Joanne,3
Maria,13
Melanie,33
Rhonda,22
Jacqueline,46
Jamie,8
Shirley,22
Stacey,18
Theresa,15
Ann,7
Suzanne,10
Beverly,21
Cathy,37
Jan,19
Katherine,35
Leslie,7
Rebecca,22
Sheri,23
Marie,12
Grace,31
Joyce,42
Kim,33
Lorna,13
Marlene,19
Monica,25
Stacy,32
Anne,47
Carrie,8
Christina,25
Josephine,3
Nadine,25
Sherri,40
Sherry,19
Sheryl,4
Terry,30
Virginia,17
Amy,24
Andrea,43
Betty,5
Charlotte,25
Corinne,14
Ginger,43
Jessica,38
Loriann,44
Natalie,35
Rene,25
Ruth,4
Shari,16
Tracey,44
Audrey,10
Bernadette,23
Diana,9
Heather,39
Jane,29
Jody,42
Vanessa,11
Anna,5
Bernadine,29
Carla,14
Constance,48
Deanna,38
Desiree,40
Francine,15
Holly,9
Janet,39
Judy,26
Malia,45
Regina,36
Toni,11
Vicki,10
Wanda,9
April,24
Lorraine,15
Maureen,14
Mona,34
Noreen,39
Sarah,11
Teri,24
Yvette,9
Anita,19
Charmaine,30
Dana,5
Edwina,44
Evelyn,13
Frances,16
Gina,24
Lois,23
Loretta,29
Lynette,4
Marilyn,42
Melody,17
Pauline,15
Phyllis,38
Shelly,42
Alison,42
Arlene,34
Bonnie,20
Celeste,23
Connie,30
Crystal,14
Daphne,22
Gwen,25
Jean,8
Kathryn,25
Lynne,1
Victoria,5
Yvonne,22
Antoinette,47
Belinda,17
Beth,1
Danielle,44
Gloria,6
Heidi,33
Iris,10
Jolene,46
Joni,40
June,16
Kristine,19
Lee,31
Mari,29
Naomi,9
Robyn,42
Shelley,28
Sonya,4
Tanya,4
Trudy,21
Debora,29
Dianne,43
Dorothy,23
Eva,13
Fay,48
Gayle,42
Helen,29
Jana,36
Judith,27
Leeann,30
Lenora,1
Lydia,32
Maile,13
Patti,38
Penny,21
Rose,33
Rosemarie,9
Sylvia,28
Traci,9
Veronica,9
Claire,7
Elaine,35
Eleanor,1
Erin,8
Esther,29
Faye,32
Glenda,39
Jocelyn,32
Kelli,14
Kellie,9
Marcia,7
Rachel,29
Ramona,48
Roberta,44
Stacie,5
Suzette,9
Tami,17
Terrie,16
Yolanda,20
Aileen,46
Bridget,3
Cecilia,39
Danette,37
Deanne,21
Dora,39
Ellen,39
Florence,7
Germaine,6
Gladys,13
Irene,33
Janine,36
Jenny,36
Jodi,1
Kay,41
Lana,47
Liane,39
Lily,37
Lora,30
Norine,30
Peggy,5
Rochelle,28
Rowena,2
Sabrina,32
Sandy,34
Shannon,7
Sherrie,37
Sonja,5
Vivian,39
Adele,15
Allison,26
Candace,7
Carmen,2
Caroline,3
Celia,27
Cora,18
Dayna,13
Eileen,2
Glynis,18
Jeanne,29
Jessie,42
Kelley,33
Laureen,26
Laurel,48
Laverne,21
Leona,20
Lorene,6
Martha,17
Melinda,16
Nanette,35
Patty,24
Pearl,5
Raynette,8
Stella,5
Agnes,4
Allyson,26
Amelia,21
Becky,15
Blossom,36
Bobbie,47
Camille,14
Cara,31
Carole,44
Cherylann,44
Darcy,21
Debby,42
Dolores,36
Doris,17
Emily,13
Evangeline,42
Gale,19
Gay,47
Geraldine,35
Jeri,25
Joanna,10
Jodie,39
Johanna,17
Julia,30
Lauren,40
Lianne,46
Lisaann,19
Loreen,41
Lorena,45
Louisa,29
Lynnette,29
Marsha,8
Melvina,8
Nalani,28
Norma,11
Paulette,4
Raenette,42
Rita,15
Rosemary,11
Ruby,12
Shauna,46
Sonia,45
Tamara,8
Tiare,48
Vera,18
Vickie,17
Lisa,47
Mary,42
Susan,9
Donna,43
Laura,45
Tammy,41
Sandra,48
Cheryl,27
Karen,24
Lori,9
Kimberly,10
Patricia,41
Denise,9
Elizabeth,7
Deborah,9
Linda,26
Renee,36
Kathleen,42
Laurie,38
Michelle,16
Christine,6
Wendy,28
Debra,33
Dawn,12
Sharon,1
Pamela,25
Stephanie,15
Ann,10
Cynthia,31
Julie,11
Tracy,16
Cindy,31
Jennifer,11
Lynn,17
Robin,21
Theresa,32
Catherine,41
Debbie,31
Michele,33
Valerie,35
Angela,37
Brenda,1
Carol,35
Darlene,44
Diane,23
Kelly,3
Teresa,31
Barbara,46
Kim,34
Maria,4
Annette,43
Leslie,16
Melanie,18
Paula,14
Roberta,46
Terri,27
Jacqueline,35
Janet,9
Kathy,32
Margaret,37
Kathryn,41
Rhonda,8
Carolyn,41
Janice,11
Katherine,33
Melissa,46
Nancy,40
Rebecca,3
Sheila,11
Sherry,8
Dana,36
Doreen,30
Tina,48
Cathy,31
Charlene,3
Gail,48
Heidi,26
Joyce,48
Stacey,12
Stacy,12
Joy,25
Suzanne,11
Christina,13
Jamie,44
Jill,43
Joann,9
Joanne,43
Jodi,24
Lorna,25
Teri,35
Andrea,41
Anne,12
Amy,32
Roxanne,23
Colleen,35
Deanna,3
Monica,13
Natalie,28
Yvette,40
Bernadette,2
Bonnie,45
Francine,21
Jan,38
Joan,35
Lynette,37
Robyn,10
Vanessa,46
Victoria,4
Caroline,38
Gina,36
Iris,45
Julia,18
Leilani,43
Marie,2
Shirley,18
Wanda,40
April,45
Arlene,24
Danielle,9
Dorothy,14
Jean,2
Judy,7
Lianne,6
Tanya,9
Terry,47
Virginia,38
Deneen,35
Diana,7
Evelyn,5
Holly,4
Kristine,23
Lani,18
Marilyn,8
Martha,37
Regina,22
Rose,46
Sherri,26
Sheryl,5
Alicia,5
Alison,39
Anna,40
Carla,29
Kelli,7
Nadine,5
Ruby,45
Shelly,25
Sheri,37
Traci,30
Claire,13
Gloria,48
Jessica,16
Joni,30
Loretta,11
Ramona,24
Ruth,10
Shari,4
Antoinette,45
Beverly,6
Charmaine,25
Crystal,32
Desiree,5
Heather,26
Jana,23
Lee,21
Loriann,16
Lynne,34
Marlene,18
Melinda,34
Mona,46
Patti,7
Rochelle,15
Sarah,29
Shawn,35
Tracey,42
Tracie,32
Allison,19
Anita,47
Betty,29
Carole,28
Carrie,46
Danette,13
Ellen,5
Florence,36
Frances,37
Grace,16
Helen,15
Jody,4
June,27
Lorraine,36
Malia,23
Maureen,34
Melody,37
Myra,15
